feature_name,feature_type,country,population,latitude,longitude
Sarmiento,City,Argentina,5185,-45.6000215,-69.0833132
Huize,City,China,5170,26.3504187,103.4166744
Willcox,City,United States of America,5146,32.2532109,-109.8313945
Vadsø,City,Norway,5139,70.0965968,29.7657493
Newman,City,Australia,5138,-23.3665983,119.7333011
Chernyshevsky,City,Russia,5137,63.0127545,112.4714188
Combarbalá,City,Chile,5134,-31.1800232,-70.9999921
Rosario,City,Paraguay,5123,-24.4196089,-57.1000137
Nephi,City,United States of America,5117,39.7102751,-111.8354841
Teyateyaneng,City,Lesotho,5115,-29.1529979,27.7530035
Hearst,City,Canada,5043,49.7004922,-83.6665833
Wanaka,City,New Zealand,5037,-44.698014,169.1448522
McMinns Lagoon,City,Australia,5025,-12.5328926,131.0500264
Wangdue Prodrang,City,Bhutan,5000,27.433296,89.9166967
Punakha,City,Bhutan,5000,27.584154,89.8641347
La Victoria,City,Paraguay,5000,-22.2896098,-57.9399882
Qasr Farafra,City,Egypt,5000,27.067145,27.9665511
Artemovsk,City,Russia,4948,54.3487356,93.4355265
Ust-Kamchatsk,City,Russia,4939,56.2135055,162.4349841
Nieuw Amsterdam,City,Suriname,4935,5.9099868,-55.0700084
Ros Comain,City,Ireland,4860,53.6333333,-8.1833333
Opuwo,City,Namibia,4857,-18.0595837,13.8200244
Puerto Lempira,City,Honduras,4856,15.2620258,-83.7716415
Betanzos,City,Bolivia,4847,-19.5599573,-65.4500208
Forbes,City,Australia,4838,-33.3896041,148.0199983
Pevek,City,Russia,4837,69.7008218,170.3133146
Cubal,City,Angola,4837,-13.0395801,14.2399987
Bishop,City,United States of America,4827,37.3639584,-118.394076
Creston,City,Canada,4816,49.0999603,-116.516697
Nata,City,Botswana,4794,-20.2094783,26.1900187
Turukhansk,City,Russia,4774,65.8381635,87.9549825
Funafuti,City,Tuvalu,4749,-8.516652,179.2166471
Uncia,City,Bolivia,4723,-18.4699979,-66.5700299
Berri,City,Australia,4716,-34.2829346,140.6000378
Camargo,City,Bolivia,4715,-20.6395813,-65.2099838
Bagdarin,City,Russia,4676,54.4333041,113.6000321
Klaksvík,City,Faeroe Is.,4664,62.2374783,-6.5390115
Cobram,City,Australia,4659,-35.9196305,145.6500138
Palikir,City,Micronesia,4645,6.9166437,158.1499743
Sangar,City,Russia,4633,63.9241459,127.4739139
Marathon,City,Canada,4627,48.7503951,-86.366651
Scone,City,Australia,4624,-32.0796065,150.8501098
Brownsweg,City,Suriname,4582,5.0200153,-55.1699506
Sioux Lookout,City,Canada,4570,50.2629643,-91.9166482
Otavi,City,Namibia,4562,-19.639998,17.3420015
Tonantins,City,Brazil,4561,-2.8727071,-67.8018927
Abra Pampa,City,Argentina,4480,-22.7166638,-65.6999797
Aqtau,City,Kazakhstan,4479,43.6231887,51.2365002
Dillon,City,United States of America,4463,45.2156755,-112.6839852
Victorica,City,Argentina,4458,-36.2162532,-65.4500208
Hardin,City,United States of America,4448,45.731768,-107.612486
Cochrane,City,Canada,4441,49.0670166,-81.0165642
Cochrane,City,Chile,4441,-47.2662764,-72.5499492
Ilulissat,City,Greenland,4413,69.2166653,-51.0999665
La Paz,City,Argentina,4400,-33.4661369,-67.549996
Kindersley,City,Canada,4383,51.4669735,-109.1332976
Goodland,City,United States of America,4378,39.3484884,-101.7110374
Sokolo,City,Mali,4374,14.7337376,-6.1333055
Saryshaghan,City,Kazakhstan,4365,46.119548,73.6191133
Utqiaġvik,City,United States of America,4336,71.2905697,-156.78858
Liverpool,City,Canada,4331,44.0399591,-64.7200137
La Cruz,City,Costa Rica,4319,11.0704212,-85.6300035
Al Qunaytirah,City,Syria,4318,33.1256641,35.8235909
Attapu,City,Laos,4297,14.8079971,106.8390005
Bekiy,City,Madagascar,4286,-24.2161588,45.3166031
Melville,City,Canada,4279,50.933311,-102.7999891
Comandante Fontana,City,Argentina,4277,-25.3332999,-59.6833185
El Maitén,City,Argentina,4269,-42.0500057,-71.1666228
George Town,City,Cayman Is.,4268,19.294748156110312,-81.37156994982368
Batagay,City,Russia,4266,67.6559853,134.6350272
Kyaukphyu,City,Myanmar,4261,19.4290132,93.5494036
Goondiwindi,City,Australia,4251,-28.5548087,150.325284
Manjimup,City,Australia,4240,-34.2333252,116.1500057
Narrogin,City,Australia,4238,-32.9328878,117.1666361
Black River,City,Jamaica,4229,18.0309961,-77.8519975
Channel-Port aux Basques,City,Canada,4220,47.5670048,-59.1500436
Poffader,City,South Africa,4220,-29.132913,19.383354
Ely,City,United States of America,4216,39.2470217,-114.887675
San Javier,City,Bolivia,4210,-16.2896142,-62.50002
Smithton,City,Australia,4202,-40.8329223,145.1166613
Omsukchan,City,Russia,4201,62.5332748,155.8000402
Svolvær,City,Norway,4197,68.2332886,14.5666971
Apolo,City,Bolivia,4189,-14.7195809,-68.4199945
Novyy Uoyin,City,Russia,4184,56.1349831,111.7338928
Deer Lake,City,Canada,4163,49.1744002,-57.4269188
Santo Tomas,City,Peru,4134,-14.4600102,-72.0800037
Mitzik,City,Gabon,4111,0.7837105,11.5666219
Bongandanga,City,Dem. Rep. Congo,4105,1.5103587,21.0500223
Bensonville,City,Liberia,4089,6.433299,-10.6000015
Brus Laguna,City,Honduras,4067,15.7504197,-84.4799962
Xinguara,City,Brazil,4047,-7.1006144,-49.9480471
Quime,City,Bolivia,4045,-16.9800114,-67.2200161
Valdez,City,United States of America,4036,61.1359957,-146.348287
Araouane,City,Mali,4026,18.9000208,-3.5299502
San Antonio de los Cobres,City,Argentina,4000,-24.1829309,-66.3500175
Manica,City,Mozambique,4000,-18.9696057,32.8799979
Vergara,City,Uruguay,3998,-32.9299939,-53.9499992
Mayumba,City,Gabon,3996,-3.4166015,10.650037
Proserpine,City,Australia,3976,-20.4162357,148.5834781
St-Augustin,City,Canada,3961,51.2423102,-58.6469994
Wabag,City,Papua New Guinea,3958,-5.49,143.7180037
Grevenmacher,City,Luxembourg,3958,49.67975296258291,6.425599376387133
Mbe,City,Cameroon,3950,7.8504368,13.6000378
Digby,City,Canada,3949,44.6225851,-65.7604928
Katanning,City,Australia,3934,-33.6995593,117.5500752
Kerma,City,Sudan,3928,19.6336969,30.4165824
Finnsnes,City,Norway,3907,69.2406173,18.0086059
Jasper,City,Canada,3907,52.8833211,-118.0833714
Shonzhy,City,Kazakhstan,3902,43.5420825,79.4702807
Hay River,City,Canada,3900,60.81427586815497,-115.78834015551215
Westport,City,New Zealand,3900,-41.7638418,171.6027921
Tennant Creek,City,Australia,3889,-19.6500293,134.200015
Windsor,City,Canada,3864,44.9805994,-64.1291195
Mt. Shasta,City,United States of America,3855,41.3103583,-122.3093925
Ciudad Cortés,City,Costa Rica,3850,8.9603691,-83.5300025
Vitim,City,Russia,3843,59.451499,112.5578218
Kimhyonggwon,City,North Korea,3839,40.8175202,128.1553194
Sapouy,City,Burkina Faso,3837,11.5544444,-1.7736111
Esperanza,City,Mexico,3836,27.5800078,-109.9299931
La Ronge,City,Canada,3783,55.1000075,-105.3000173
Perito Moreno,City,Argentina,3766,-46.6000122,-70.9333553
Deer Lake,City,Canada,3743,52.6170325,-94.0665945
Teeli,City,Russia,3732,51.0333049,90.233293
Ely,City,United States of America,3731,47.9004212,-91.8256977
Ulaan-Uul,City,Mongolia,3726,44.3337138,111.2333032
Chersky,City,Russia,3707,68.7500529,161.3300386
Golela,City,eSwatini,3695,-27.2961776,31.9000061
Seymour,City,Australia,3693,-37.0342395,145.1273067
Gaspé,City,Canada,3677,48.8373149,-64.4933608
Mezen,City,Russia,3672,65.8522195,44.240028
Palana,City,Russia,3671,59.0840021,159.9500195
Zyryanka,City,Russia,3627,65.7359733,150.890004
Atikokan,City,Canada,3625,48.7503951,-91.616589
De-Kastri,City,Russia,3615,51.4665859,140.7833341
Yomou,City,Guinea,3614,7.5704281,-9.2699874
Salmon,City,United States of America,3601,45.1756779,-113.8949966
Georgetown,City,Gambia,3584,13.5510031,-14.7670015
Unalaska,City,United States of America,3571,53.868584,-166.5316028
Dehibat,City,Tunisia,3525,32.0170496,10.7000081
Ligonha,City,Mozambique,3500,-15.1756771,37.7400114
Santa Bárbara,City,Chile,3494,-37.6700146,-72.0199815
Nome,City,United States of America,3485,64.5061001,-165.4063744
Srednekolymsk,City,Russia,3459,67.4500031,153.7100386
Magdalena,City,Bolivia,3445,-13.2600834,-64.0527676
Thermopolis,City,United States of America,3445,43.645978,-108.2146715
Kanab,City,United States of America,3442,37.0473885,-112.5254936
Kitty Hawk,City,United States of America,3413,36.0773185,-75.7047179
Darregueira,City,Argentina,3412,-37.6995735,-63.1665943
Kaberamaido,City,Uganda,3400,1.7388889,33.1594444
Bukachacha,City,Russia,3372,52.9833409,116.9166255
Ugolnye Kopi,City,Russia,3367,64.7332955,177.6999955
Lukulu,City,Zambia,3349,-14.3895752,23.2400179
Gander,City,Canada,3345,48.9499953,-54.5499884
Vanhynsdorp,City,South Africa,3331,-31.6166374,18.7333162
Calais,City,United States of America,3306,45.1659886,-67.242392
Puerto Deseado,City,Unknown,3305,-47.7500195,-65.8999675
Krasnogorsk,City,Russia,3304,48.4615497,142.0899727
Bol,City,Chad,3303,13.4589575,14.7146984
Mopipi,City,Botswana,3301,-21.1795483,24.8800211
Kirkenes,City,Norway,3282,69.7250063,30.0516434
Sebba,City,Burkina Faso,3273,13.4364122,0.530443
Tonopah,City,United States of America,3261,38.0669904,-117.2289791
Glasgow,City,United States of America,3240,48.1839697,-106.6352588
Turangi,City,New Zealand,3240,-38.9888881,175.8142414
Zhigansk,City,Russia,3237,66.7697087,123.3711153
La Paloma,City,Uruguay,3230,-34.669991,-54.1699858
Louang Namtha,City,Laos,3225,20.950002,101.4166986
Qaqortoq,City,Greenland,3224,60.7289097,-46.0364117
Fort Chipewyan,City,Canada,3222,58.7170994,-111.1499962
Groningen,City,Suriname,3216,5.796999,-55.4810035
Khatanga,City,Russia,3205,72.041144,102.4650012
Derby,City,Australia,3199,-17.31181601826528,123.64215064609337
Caballococha,City,Peru,3195,-3.916261,-70.5083425
Kotzebue,City,United States of America,3194,66.8986931,-162.5965975
Sinnamary,City,France,3180,5.3800191,-52.9599821
Mékambo,City,Gabon,3170,1.0170813,13.9332991
Shelburne,City,Canada,3167,43.7656089,-65.3193569
Mobridge,City,United States of America,3156,45.540126,-100.4347071
Anna Regina,City,Guyana,3113,7.2704206,-58.5000574
Buur Gaabo,City,Somalia,3096,-1.2008699,41.8519598
Hokitika,City,New Zealand,3078,-42.7072393,171.009954
Luangwa,City,Mozambique,3065,-15.6195776,30.4100195
Ust-Maya,City,Russia,3062,60.4565798,134.5433016
Clare,City,Australia,3061,-33.8328845,138.6000048
Arroyos y Esteros,City,Paraguay,3055,-25.0499581,-57.0899884
In Amguel,City,Algeria,3030,23.69394,5.1647387
Central Coast,City,Australia,3026,-33.4200415,151.3000048
Charagua,City,Bolivia,3025,-19.7995809,-63.2199502
Abaí,City,Paraguay,3024,-26.0295882,-55.940007
Inuvik,City,Canada,3022,68.349974,-133.6999893
Taoudenni,City,Mali,3019,22.6665867,-3.9833592
San Lorenzo,City,Bolivia,3000,-21.4799434,-64.7700106
Port Douglas,City,Australia,3000,-16.4845881,145.4587218
Montpelier,City,United States of America,2997,42.3226221,-111.2969123
Qala i Naw,City,Afghanistan,2997,34.9830001,63.1332996
Lac La Biche,City,Canada,2986,54.7719397,-111.964701
Saranpaul,City,Russia,2985,64.2504568,60.9700146
Mandalgovi,City,Mongolia,2984,45.7499839,106.2660095
Mabaruma,City,Guyana,2972,8.1999762,-59.7799793
General Conesa,City,Argentina,2958,-40.1000472,-64.433287
Picton,City,New Zealand,2928,-41.2805226,174.0165561
Samaipata,City,Bolivia,2926,-18.1800415,-63.77002
Pampa del Infierno,City,Argentina,2921,-26.5165869,-61.1665872
Padilla,City,Bolivia,2920,-19.2996114,-64.3099612
Seward,City,United States of America,2900,60.1261607,-149.4699827
Longreach,City,Australia,2894,-23.4495906,144.2500476
Lillooet,City,Canada,2893,50.6837138,-121.9332656
Nautla,City,Mexico,2890,20.2165812,-96.7833537
Lead,City,United States of America,2874,44.3508445,-103.7657699
Villalonga,City,Argentina,2838,-39.921105210718316,-62.62430936499161
Orocue,City,Colombia,2835,4.794551,-71.340023
Weipa,City,Australia,2830,-12.6666312,141.8666272
Mongbwalu,City,Dem. Rep. Congo,2819,1.9504352,30.0332983
Ygatimí,City,Paraguay,2809,-24.125302399264495,-55.64315131187634
Kailu,City,China,2809,43.5837337,121.1999816
Wallaroo,City,Australia,2779,-33.9328784,137.6332938
Port Burwell,City,Canada,2762,60.2664622,-64.7410977
Kerewan,City,Gambia,2751,13.4939971,-16.0949965
Hlatikulu,City,eSwatini,2748,-26.96081493079398,31.31013696846293
Saint-Georges,City,France,2742,3.9104706,-51.8100007
Nuquí,City,Colombia,2741,5.6851801,-77.2745484
Barclayville,City,Liberia,2733,4.674102754887166,-8.23159527078132
Tom Price,City,Australia,2723,-22.6934611,117.7930578
Aiguá,City,Uruguay,2692,-34.1999939,-54.7500021
Entre Ríos,City,Bolivia,2685,-21.5300179,-64.1899943
Sauðárkrókur,City,Iceland,2682,65.746412,-19.6389928
Merredin,City,Australia,2668,-31.4828471,118.2666723
Chapleau,City,Canada,2663,47.8337069,-83.4000104
Mistassini,City,Canada,2645,50.4170634,-73.8665872
Burns Lake,City,Canada,2635,54.2170123,-125.7665975
Gimli,City,Canada,2623,50.6333034,-96.9999813
Rørvik,City,Norway,2615,64.868016,11.2053003
Bordertown,City,Australia,2583,-36.3161955,140.7666426
Rivercess,City,Liberia,2578,5.464998,-9.5779974
Mkokotoni,City,Tanzania,2572,-5.878998,39.2599986
Chumbicha,City,Argentina,2572,-28.8666243,-66.2333063
Parowan,City,United States of America,2571,37.8425338,-112.8272065
Garoowe,City,Somalia,2568,8.3999898,48.5000264
Huasco,City,Chile,2558,-28.4695943,-71.2200045
Athabasca,City,Canada,2539,54.7170335,-113.2665853
Provideniya,City,Russia,2536,64.4234953,-173.2257937
Ísafjörður,City,Iceland,2534,66.0833165,-23.1499671
Gobernador Gregores,City,Argentina,2519,-48.7665983,-70.250012
Baltasar Brum,City,Uruguay,2517,-30.7300248,-57.3199744
Donegal,City,Ireland,2513,54.6500092,-8.1166728
Chokurdakh,City,Russia,2506,70.618311,147.8945796
Maradah,City,Libya,2500,29.2337053,19.2166459
Nelson House,City,Canada,2500,55.8004557,-98.8500234
Nagchu,City,China,2500,31.4800023,92.0500297
Prudhoe Bay,City,United States of America,2500,70.292181,-148.6693598
Mariscal Estigarribia,City,Paraguay,2500,-22.0300021,-60.6099955
Nauta,City,Peru,2500,-4.5700195,-73.7800291
Puerto Williams,City,Chile,2500,-54.933302,-67.6167102
Capitol Hill,City,N. Mariana Is.,2500,15.2112537,145.7505761
Dillingham,City,United States of America,2488,59.0565603,-158.4803121
Fuerte Olimpo,City,Paraguay,2475,-21.0695809,-57.8999907
Bourke,City,Australia,2475,-30.1,145.9333333
Rankin Inlet,City,Canada,2472,62.8166683,-92.0953195
Scottsdale,City,Australia,2468,-41.1494922,147.5166699
Palopo,City,Indonesia,2444,-3.0999284,120.2363195
José Batlle y Ordóñez,City,Uruguay,2438,-33.4700126,-55.1200053
Tarabuco,City,Bolivia,2428,-19.1800321,-64.9199498
Severo Kurilsk,City,Russia,2422,50.6904834,156.0850358
Baures,City,Bolivia,2422,-13.5800122,-63.5800574
White Sulphur Springs,City,United States of America,2407,37.7938804,-80.3034811
Uspallata,City,Argentina,2390,-32.5931152,-69.3459845
El Dorado,City,Venezuela,2383,6.7332957,-61.6333287
Karungu,City,Kenya,2376,-0.8496264,34.1499979
Yuscarán,City,Honduras,2371,13.943997,-86.8509985
María Elena,City,Chile,2370,-22.3500195,-69.6699958
Coroico,City,Bolivia,2361,-16.1896203,-67.7200114
Dondo,City,Angola,2353,-9.6900171,14.430013
Queenstown,City,Australia,2352,-42.0829236,145.5500199
Juradó,City,Colombia,2351,7.1217475,-77.7564014
Puerto San Julián,City,Argentina,2347,-49.3000024,-67.7166525
Sohano,City,Papua New Guinea,2338,-5.4297422,154.6711375
Boffa,City,Guinea,2332,10.1850031,-14.0429964
Maltahöhe,City,Namibia,2329,-24.8399967,16.939989
Muconda,City,Angola,2324,-10.5996256,21.31998
Port Hardy,City,Canada,2295,50.7170709,-127.4999801
Toltén,City,Chile,2293,-39.2165905,-73.212338
Apalachicola,City,United States of America,2284,29.7256132,-84.992523
Egilsstaðir,City,Iceland,2265,65.2674231,-14.3949976
Cordova,City,United States of America,2257,60.5427761,-145.7574962
Egvekinot,City,Russia,2248,66.3221317,-179.1837225
Roura,City,France,2229,4.7299813,-52.3300206
Mwenga,City,Dem. Rep. Congo,2216,-3.0382267,28.4325175
El Manteco,City,Venezuela,2215,7.3503898,-62.5333254
Stanley,City,Falkland Is.,2213,-51.700011,-57.8499679
Puerto Villamil,City,Ecuador,2200,-0.9333423,-91.0166515
Biggar,City,Canada,2192,52.0504004,-107.9832902
Kumaka,City,Guyana,2190,3.9003937,-58.3800131
Sorata,City,Bolivia,2190,-15.7900065,-68.6600574
Wiarton,City,Canada,2182,44.7336894,-81.1333012
Van Horn,City,United States of America,2175,31.0424837,-104.8322423
Wawa,City,Canada,2174,48.0004151,-84.7833368
Kaikoura,City,New Zealand,2172,-42.4011806,173.6896859
Hudson Bay,City,Canada,2157,52.8504291,-102.3832961
Plumtree,City,Zimbabwe,2148,-20.4795394,27.8199967
Pozo Colorado,City,Paraguay,2135,-23.4300053,-58.8599838
Onverwacht,City,Suriname,2105,5.5999981,-55.1999965
Gila Bend,City,United States of America,2088,32.9503776,-112.7246546
Wrangell,City,United States of America,2070,56.4712675,-132.3715949
Mejillones,City,Chile,2041,-23.0999996,-70.4499998
Evensk,City,Russia,2024,61.949977,159.2333191
Konza,City,Kenya,2004,-1.7496232,37.1199975
Yazdan,City,Iran,2000,33.5064935,60.8937919
Matagami,City,Canada,1966,49.7503858,-77.6332823
Leikanger,City,Norway,1965,61.1832961,6.8499995
Marka,City,Somalia,1958,1.7199492819008253,44.76889616536284
Katwe,City,Uganda,1957,-0.1296187,29.9200236
Amapá,City,Brazil,1947,2.0499898,-50.8000106
Lehututu,City,Botswana,1942,-23.9696106,21.870024
Abunã,City,Brazil,1929,-9.6953914,-65.3597162
Saskylakh,City,Russia,1920,71.9166297,114.0833101
Charleville,City,Australia,1900,-26.4000049,146.2500288
Coro Coro,City,Bolivia,1884,-17.1696122,-68.4499669
Taedong,City,North Korea,1884,40.6170931,125.4501098
Arviat,City,Canada,1868,61.1085921,-94.0586067
Monticello,City,United States of America,1864,37.8717827,-109.3421995
Paamiut,City,Greenland,1862,62.0041024,-49.6350701
Beringovskiy,City,Russia,1861,63.0654645,179.3066674
Te Anau,City,New Zealand,1857,-45.4073648,167.7584585
La Palma,City,Panama,1845,8.3981812,-78.1402281
Tasiilaq,City,Unknown,1829,65.6018693,-37.6337371
Denali Park,City,United States of America,1826,63.7330982,-148.9140994
Paso Río Mayo,City,Argentina,1825,-45.6833756,-70.2665743
Sixaola,City,Costa Rica,1823,9.5203866,-82.6199805
Yamba,City,Australia,1806,-29.4229914,153.353312
Attawapiskat,City,Canada,1802,52.9166266,-82.4333252
Al Bayda,City,Libya,1794,32.7604151,21.6200134
Tumby Bay,City,Australia,1791,-34.3829284,136.0833109
Novy Port,City,Russia,1790,67.6983342,72.9283028
Borgarnes,City,Iceland,1783,64.5695028,-21.8623222
Mount Barker,City,Australia,1781,-34.632784,117.6666056
Puerto Villarroel,City,Bolivia,1778,-16.8700439,-64.78001
Red Lake,City,Canada,1765,51.0336924,-93.8333012
Nokaneng,City,Botswana,1763,-19.6696146,22.2699996
Al Jaghbub,City,Libya,1744,29.7503921,24.5165808
Nasir,City,S. Sudan,1741,8.6003911,33.0666015
Moosonee,City,Canada,1725,51.2806024,-80.6579814
El Qasr,City,Egypt,1716,25.7004326,28.883291
Höfn,City,Iceland,1695,64.2723151,-15.2138595
Peterborough,City,Australia,1689,-32.9661674,138.8333239
Totness,City,Suriname,1685,5.8904273,-56.3199838
Omboué,City,Gabon,1667,-1.5662235,9.2499674
Labutta,City,Myanmar,1667,16.1618933,94.7014441
Tofino,City,Canada,1655,49.0986157,-125.8621245
Hudur,City,Somalia,1639,4.183299,43.8667026
Igloolik,City,Canada,1612,69.2565351,-81.7935921
Trancas,City,Argentina,1599,-26.2166569,-65.2833126
Wagin,City,Australia,1598,-33.2995837,117.3499841
Inukjuak,City,Canada,1597,58.4700086,-78.1359906
Little Current,City,Canada,1595,45.967025,-81.9333299
Ceduna,City,Australia,1586,-32.0991346,133.6622674
Baker Lake,City,Canada,1584,64.3169902,-96.0166563
Chiradzulu,City,Malawi,1580,-15.7,35.1833333
John Day,City,United States of America,1573,44.4165253,-118.9520264
Tombstone,City,United States of America,1570,31.7131405,-110.066884
Grand Canyon,City,United States of America,1550,36.0547876,-112.1385922
Pond Inlet,City,Canada,1549,72.6849807,-78.0000558
Alto Rio Sanguer,City,Argentina,1548,-45.0332861,-70.8332839
Kalbarri,City,Australia,1537,-27.6661808,114.1666642
Manja,City,Madagascar,1536,-21.4329179,44.3332523
Iracoubo,City,France,1536,5.4804265,-53.2199921
Geita,City,Tanzania,1536,-2.8661959,32.1666048
Oktyabrsky,City,Russia,1534,52.663593,156.2387215
